"","imageName","lat","lng","dataTime","remark","上傳者","標註者","createdAt","updatedAt","候選人姓名（不想寫請填NA）","大選區","政黨","子選區","候選人類別（同框選小的）","多看板中的哪一個","看板類別","思源地圖類別","思源地圖名稱","是否有政黨標誌","主標語","位置描述資訊","看板費用類別"
"164","6313132210be151a79c8d1a8",24.1189277777778,120.684805555556,"2022-09-03T08:21:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-09-03T08:41:06.760Z","2022-09-03T08:41:06.760Z","李天生","臺中市","民進黨",NA,"縣市議員","只有一個","固定式",NA,NA,"是","用心做最好",NA,NA
"165","631312f210be155a47c8d1a7",24.1199302,120.6881573,"2022-09-03T08:17:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-09-03T08:40:18.911Z","2022-09-03T08:40:18.911Z","李天生","臺中市","民進黨",NA,"縣市議員","只有一個","固定式",NA,NA,"是",NA,NA,NA
"166","631312d110be1590e5c8d1a6",24.1024222222222,120.681991666667,"2022-09-03T08:14:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-09-03T08:39:45.552Z","2022-09-03T08:39:45.552Z","蘇柏興","臺中市","國民黨",NA,"縣市議員","下","固定式",NA,NA,NA,"從興開始",NA,NA
"167","63130a8a10be154ea1c8d1a5",24.1358617067862,120.670995191224,"2022-09-03T05:12:00.000Z",NA,"61c6a09910be1550a1c8d064",NA,"2022-09-03T08:04:26.250Z","2022-09-03T08:04:26.250Z","許瑞宏","臺中市","民眾黨",NA,"縣市議員","不容易描述","固定式",NA,NA,"是",NA,NA,NA
"168","6312a8ea10be154ffcc8d1a2",25.0307107319462,121.522417366505,"2022-09-01T09:08:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-03T01:07:54.949Z","2022-09-03T01:07:54.949Z","陳聖文","臺北市","民進黨","第六選區大安/文山","縣市議員","右下","固定式",NA,NA,"否","守護醫療靠山","杭州南路二段金華街轉角停車場外牆",NA
"169","6312a87d10be155293c8d1a1",25.0306669865567,121.522409319878,"2022-09-01T09:08:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-03T01:06:05.768Z","2022-09-03T01:06:05.768Z","王閔生","臺北市","民進黨","第六選區大安/文山","縣市議員","右上","固定式",NA,NA,"否","會做事","杭州南路二段金華街轉角停車場外牆",NA
"170","6312a61f10be15c1bcc8d1a0",25.0306086593465,121.522446870804,"2022-09-01T09:08:00.000Z","2022農曆年前一直到現在","60c36720b652fe7e74444845",NA,"2022-09-03T00:55:59.254Z","2022-09-03T00:55:59.254Z","簡舒培","臺北市","民進黨","第六選區大安/文山","縣市議員","左下","固定式",NA,NA,"否","虎年健康發財","杭州南路二段金華街轉角停車場外牆",NA
"171","6312a59010be151264c8d19f",25.030657265357,121.522409319878,"2022-09-01T09:08:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-03T00:53:36.218Z","2022-09-03T00:53:36.218Z","李柏毅","臺北市","國民黨","第六選區大安/文山","縣市議員","左上","固定式",NA,NA,"否","守護食安","杭州南路二段金華街轉角停車場外牆",NA
"172","6312a52610be1552d7c8d19e",25.030589216937,121.522425413132,"2022-09-01T09:08:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-03T00:51:50.953Z","2022-09-03T00:51:50.953Z","趙怡翔","臺北市","民進黨","第六選區大安/文山","縣市議員","左下","固定式",NA,NA,"是",NA,"杭州南路二段金華街轉角停車場外牆",NA
"173","6312a44b10be154e16c8d19d",25.030579495731,121.522355675697,"2022-09-01T09:08:00.000Z",NA,"60c36720b652fe7e74444845",NA,"2022-09-03T00:48:11.462Z","2022-09-03T00:48:11.462Z","林岳龍","臺北市","其他","第六選區大安/文山","縣市議員","左上","固定式",NA,NA,"否","守護公義","杭州南路二段與金華街轉角停車場外牆",NA
"174","6311e04d10be152bbdc8d198",25.0493055555556,121.569441666667,"2022-09-02T08:07:00.000Z",NA,"5e748a1d4894f400bb0cf7df","61d666f510be153804c8d06c","2022-09-02T10:51:57.945Z","2022-09-02T13:49:38.849Z","許淑華","臺北市","民進黨",NA,"縣市議員","只有一個","固定式",NA,NA,"是","相信我",NA,NA
"175","630ef80d10be154d67c8d197",24.14215,120.671797222222,"2022-08-31T04:59:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-31T05:56:29.843Z","2022-08-31T05:56:29.843Z","林京玲","臺中市","不知",NA,"縣市議員","只有一個","固定式",NA,NA,"否","歡迎索取公民美食地圖",NA,NA
"176","630ef7d310be157982c8d196",24.119025,120.679091666667,"2022-08-31T03:39:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-31T05:55:31.120Z","2022-08-31T05:55:31.120Z","鄒明諺","臺中市","時代力量",NA,"縣市議員","左",NA,NA,NA,"是",NA,NA,NA
"177","630ef74810be15d6f6c8d195",24.119025,120.679091666667,"2022-08-31T03:39:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-31T05:53:12.837Z","2022-08-31T05:53:12.837Z","林俊凱","臺中市","民眾黨",NA,"縣市議員","右","固定式",NA,NA,NA,"Taiwan最棒的政黨",NA,NA
"178","630ef70e10be15edc5c8d194",24.3085638888889,120.72255,"2022-08-31T00:25:00.000Z",NA,"5f16b3799da4ec1711d623b4","61d666f510be153804c8d06c","2022-08-31T05:52:14.808Z","2022-09-02T13:49:31.320Z","陳本添","臺中市","國民黨",NA,"縣市議員","左",NA,NA,NA,"否",NA,NA,NA
"179","630ef6df10be153995c8d193",24.2998861111111,120.723213888889,"2022-08-31T00:23:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-31T05:51:27.537Z","2022-08-31T05:51:27.537Z","翁美春","臺中市","不知",NA,"縣市議員","只有一個","固定式",NA,NA,NA,"有經驗繼續拚",NA,NA
"180","630ef6a810be15e9bfc8d192",24.2428638888889,120.729386111111,"2022-08-31T00:03:00.000Z",NA,"5f16b3799da4ec1711d623b4","61d666f510be153804c8d06c","2022-08-31T05:50:32.796Z","2022-09-02T13:49:43.002Z","邱愛姍","臺中市","國民黨",NA,"縣市議員","只有一個",NA,NA,NA,"否","競選總部",NA,NA
"181","630ef67510be151cfdc8d191",24.2364916666667,120.721991666667,"2022-08-30T23:56:00.000Z",NA,"5f16b3799da4ec1711d623b4","61d666f510be153804c8d06c","2022-08-31T05:49:41.138Z","2022-09-02T13:49:18.999Z","張靜分","臺中市","國民黨",NA,"縣市議員","只有一個","固定式",NA,NA,"否","幸福臺中，宜居豐后",NA,NA
"182","630e1e4110be1575fdc8d190",24.1129694444444,120.690138888889,"2022-08-29T23:50:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:27:13.194Z","2022-08-30T14:27:13.194Z","林德宇","臺中市","民進黨",NA,"縣市議員","左",NA,NA,NA,"是","衝出好未來",NA,NA
"183","630e1dfa10be15abacc8d18f",24.1021861111111,120.672325,"2022-08-30T00:25:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:26:02.566Z","2022-08-30T14:26:02.566Z","張滄沂","臺中市","不知",NA,"縣市議員","左",NA,NA,NA,NA,"說到做到",NA,NA
"184","630e1dcc10be15c48bc8d18e",24.1021861111111,120.672325,"2022-08-30T00:25:00.000Z","老婆合照","5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:25:16.902Z","2022-08-30T14:25:16.902Z","蘇柏興","臺中市","國民黨",NA,"縣市議員","右",NA,NA,NA,"否",NA,NA,NA
"185","630e1d7710be15ecf8c8d18d",24.1112388888889,120.697236111111,"2022-08-29T23:44:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:23:51.442Z","2022-08-30T14:23:51.442Z","林子傑","臺中市","不知",NA,"縣市議員","右","固定式",NA,NA,NA,"太多不想寫",NA,NA
"186","630e1d4910be15612ec8d18c",24.1112583333333,120.697219444444,"2022-08-29T23:44:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:23:05.009Z","2022-08-30T14:23:05.009Z","陳裕承","臺中市","不知",NA,"縣市議員","上","固定式",NA,NA,NA,"我承擔",NA,NA
"187","630e1ccd10be1584eac8d18b",24.1112583333333,120.697219444444,"2022-08-29T23:44:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:21:01.620Z","2022-08-30T14:21:01.620Z","林碧秀","臺中市","國民黨",NA,"縣市議員","左","固定式",NA,NA,"是",NA,NA,NA
"188","630e1c6110be1540b0c8d18a",24.1112583333333,120.697219444444,"2022-08-29T23:44:00.000Z",NA,"5f16b3799da4ec1711d623b4","61d666f510be153804c8d06c","2022-08-30T14:19:13.898Z","2022-09-02T13:49:41.452Z","林德宇","臺中市","民進黨",NA,"縣市議員","左","固定式",NA,NA,NA,NA,NA,NA
"189","630e1c2710be152e04c8d189",24.1112583333333,120.697219444444,"2022-08-29T23:44:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:18:15.366Z","2022-08-30T14:18:15.366Z","鄒明諺","臺中市","時代力量",NA,"縣市議員","右上","固定式",NA,NA,NA,"改善臭味解決污染",NA,NA
"190","630e1af610be152991c8d188",24.0890472222222,120.694894444444,"2022-08-30T09:24:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:13:10.515Z","2022-08-30T14:13:10.515Z","林德宇","臺中市","民進黨",NA,"縣市議員","下","固定式",NA,NA,"是",NA,NA,NA
"191","630e1ab910be154301c8d187",24.1109222222222,120.701591666667,"2022-08-30T07:02:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:12:09.933Z","2022-08-30T14:12:09.933Z","陳稼松","臺中市","不知",NA,"其他（如鄉鎮市長、或村里長）","只有一個","不確定",NA,NA,NA,"沒有政治色彩",NA,NA
"192","630e1a7a10be1583aac8d186",24.110425,120.698477777778,"2022-08-30T07:01:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:11:06.919Z","2022-08-30T14:11:06.919Z","鄭伯其","臺中市","國民黨",NA,"縣市議員","左","固定式",NA,NA,NA,"新選擇",NA,NA
"193","630e1a1510be15431ec8d185",24.1571694444444,120.659394444444,"2022-08-30T06:01:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:09:25.140Z","2022-08-30T14:09:25.140Z","盧秀燕","臺中市","國民黨",NA,"縣市長","左",NA,NA,NA,"否","守護台中我堅持",NA,NA
"194","630e19d010be151df8c8d184",24.1877111111111,120.583380555556,"2022-08-30T02:12:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:08:16.706Z","2022-08-30T14:08:16.706Z","林昊佑","臺中市","不知",NA,"縣市議員","只有一個","固定式",NA,NA,"否",NA,NA,NA
"195","630e198410be15101cc8d183",24.1021861111111,120.672325,"2022-08-30T00:25:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:07:00.268Z","2022-08-30T14:07:00.268Z","江和樹","臺中市","民眾黨",NA,"縣市議員","上",NA,NA,NA,NA,"柯文哲推薦",NA,NA
"196","630e18ef10be156232c8d182",24.1048138888889,120.681686111111,"2022-08-30T00:21:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:04:31.971Z","2022-08-30T14:04:31.971Z","李天生","臺中市","民進黨",NA,"縣市議員","右","固定式",NA,NA,NA,NA,NA,NA
"197","630e186a10be156517c8d181",24.1191777777778,120.689230555556,"2022-08-29T23:52:00.000Z","一看就不合法亂掛","5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:02:18.656Z","2022-08-30T14:02:18.656Z","江和樹","臺中市","民眾黨",NA,"縣市議員","左","不確定",NA,NA,"否","改變和勇氣",NA,NA
"198","630e182f10be1580d5c8d180",24.1129694444444,120.690138888889,"2022-08-29T23:50:00.000Z",NA,"5f16b3799da4ec1711d623b4","61d666f510be153804c8d06c","2022-08-30T14:01:19.056Z","2022-09-02T13:49:27.632Z","江和樹","臺中市","民眾黨",NA,"縣市議員","右","固定式",NA,NA,NA,"大概是寫「認真？」",NA,NA
"199","630e17fc10be15f65ec8d17f",24.1112888888889,120.695305555556,"2022-08-29T23:46:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T14:00:28.885Z","2022-08-30T14:00:28.885Z","江和樹","臺中市","民眾黨",NA,"縣市議員","上","固定式",NA,NA,"否",NA,"被擋住了",NA
"200","630e17d210be15f69ec8d17e",24.1112277777778,120.697188888889,"2022-08-29T23:44:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T13:59:46.868Z","2022-08-30T13:59:46.868Z","李天生","臺中市","民進黨",NA,"縣市議員","左","固定式",NA,NA,NA,"太多不想寫",NA,NA
"201","630e17a710be1529adc8d17d",24.1112583333333,120.697219444444,"2022-08-29T23:44:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T13:59:03.433Z","2022-08-30T13:59:03.433Z","鄭伯其","臺中市","國民黨",NA,"縣市議員","右","固定式",NA,NA,"否","挺燕顧台中，關鍵新力量",NA,NA
"202","630e176210be156e75c8d17c",24.1112388888889,120.697236111111,"2022-08-29T23:44:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T13:57:54.953Z","2022-08-30T13:57:54.953Z","張芬郁","臺中市","民進黨",NA,"縣市議員","上","固定式",NA,NA,NA,"行動派",NA,NA
"203","630e16f810be15018cc8d17b",24.1110305555556,120.710030555556,"2022-08-29T23:32:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T13:56:08.555Z","2022-08-30T13:56:08.555Z","洪家裕","臺中市","不知",NA,"其他（如鄉鎮市長、或村里長）","只有一個","移動式",NA,NA,NA,NA,NA,NA
"204","630e16c610be15e85ec8d17a",24.1110444444444,120.710036111111,"2022-08-29T23:32:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T13:55:18.669Z","2022-08-30T13:55:18.669Z","洪家裕","臺中市","不知",NA,"其他（如鄉鎮市長、或村里長）","上","不確定",NA,NA,NA,"青年參政全職里長",NA,NA
"205","630e168d10be15812ec8d179",24.1155611111111,120.726608333333,"2022-08-29T23:03:00.000Z",NA,"5f16b3799da4ec1711d623b4",NA,"2022-08-30T13:54:21.010Z","2022-08-30T13:54:21.010Z","黃佳恬","臺中市","國民黨",NA,"縣市議員","只有一個","固定式",NA,NA,"是","台中好台灣更好","路沖",NA
"206","630ddbbf10be150152c8d178",24.7984694444444,120.978363888889,"2022-08-30T08:20:00.000Z",NA,"5e748a1d4894f400bb0cf7df",NA,"2022-08-30T09:43:27.452Z","2022-08-30T09:43:27.452Z","沈慧紅","新竹市","民進黨",NA,"縣市長","只有一個","固定式",NA,NA,"是","新竹光榮我帶頭",NA,NA
"207","630ddb8910be152837c8d177",24.8022194444444,120.983238888889,"2022-08-30T08:18:00.000Z","","5e748a1d4894f400bb0cf7df",NA,"2022-08-30T09:42:33.916Z","2022-09-01T23:19:20.767Z","林志雅","新竹市","不知","東區","其他（如鄉鎮市長、或村里長）","只有一個","固定式","測試","測試","否","認真會做事的人",NA,"Ac"
